"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G8247 Q4.G8247 Q4.16711","G8247",2009,1,"G8247 Q4",4,FALSE,FALSE,"FRA",2080020420,17,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G8247 Q4.G8247 Q4.16712","G8247",2010,1,"G8247 Q4",4,FALSE,FALSE,"FRA",2080020420,17,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G8247 Q4.G8247 Q4.16713","G8247",2011,1,"G8247 Q4",4,FALSE,FALSE,"FRA",2080020420,17,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G8247 Q4.G8247 Q4.16714","G8247",2012,1,"G8247 Q4",4,FALSE,FALSE,"FRA",2080020420,17,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G8247 Q4.G8247 Q4.16715","G8247",2015,3,"G8247 Q4",4,FALSE,FALSE,"FRA",2080020420,17,16,15,1.35074908547973,1.26840744853358,1.28574566908416
"G8247 Q4.G8247 Q4.16716","G8247",2016,1,"G8247 Q4",4,FALSE,FALSE,"FRA",2080020420,17,17,16,-0.374789416551989,1.42277036324355,1.36410603495027
"G8247 Q4.G8247 Q4.16717","G8247",2017,1,"G8247 Q4",4,FALSE,FALSE,"FRA",2080020420,17,18,17,-0.374789416551989,1.57713327795353,1.4377142841369
"G8248 Q4.G8248 Q4.16718","G8248",1999,1,"G8248 Q4",4,FALSE,FALSE,"FRA",2080020330,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8248 Q4.G8248 Q4.16719","G8248",2000,1,"G8248 Q4",4,FALSE,FALSE,"FRA",2080020330,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8248 Q4.G8248 Q4.16720","G8248",2001,1,"G8248 Q4",4,FALSE,FALSE,"FRA",2080020330,7,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8248 Q4.G8248 Q4.16721","G8248",2002,1,"G8248 Q4",4,FALSE,FALSE,"FRA",2080020330,7,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8248 Q4.G8248 Q4.16722","G8248",2003,1,"G8248 Q4",4,FALSE,FALSE,"FRA",2080020330,7,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8248 Q4.G8248 Q4.16723","G8248",2004,1,"G8248 Q4",4,FALSE,FALSE,"FRA",2080020330,7,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8248 Q4.G8248 Q4.16724","G8248",2005,1,"G8248 Q4",4,FALSE,FALSE,"FRA",2080020330,7,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8249 Q4.G8249 Q4.16725","G8249",1999,1,"G8249 Q4",4,FALSE,FALSE,"FRA",2080020330,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8249 Q4.G8249 Q4.16726","G8249",2000,1,"G8249 Q4",4,FALSE,FALSE,"FRA",2080020330,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8249 Q4.G8249 Q4.16727","G8249",2001,1,"G8249 Q4",4,FALSE,FALSE,"FRA",2080020330,7,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8249 Q4.G8249 Q4.16728","G8249",2002,1,"G8249 Q4",4,FALSE,FALSE,"FRA",2080020330,7,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8249 Q4.G8249 Q4.16729","G8249",2003,1,"G8249 Q4",4,FALSE,FALSE,"FRA",2080020330,7,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8249 Q4.G8249 Q4.16730","G8249",2004,1,"G8249 Q4",4,FALSE,FALSE,"FRA",2080020330,7,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8249 Q4.G8249 Q4.16731","G8249",2005,1,"G8249 Q4",4,TRUE,FALSE,"FRA",2080020330,7,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8250 Q4.G8250 Q4.16732","G8250",1999,1,"G8250 Q4",4,FALSE,FALSE,"FRA",2080020330,8,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8250 Q4.G8250 Q4.16733","G8250",2000,1,"G8250 Q4",4,FALSE,FALSE,"FRA",2080020330,8,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8250 Q4.G8250 Q4.16734","G8250",2001,1,"G8250 Q4",4,FALSE,FALSE,"FRA",2080020330,8,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8250 Q4.G8250 Q4.16735","G8250",2002,1,"G8250 Q4",4,FALSE,FALSE,"FRA",2080020330,8,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8250 Q4.G8250 Q4.16736","G8250",2003,1,"G8250 Q4",4,FALSE,FALSE,"FRA",2080020330,8,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8250 Q4.G8250 Q4.16737","G8250",2004,1,"G8250 Q4",4,FALSE,FALSE,"FRA",2080020330,8,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8250 Q4.G8250 Q4.16738","G8250",2005,1,"G8250 Q4",4,TRUE,TRUE,"FRA",2080020330,8,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8250 Q4.G8250 Q4.16739","G8250",2008,3,"G8250 Q4",4,FALSE,FALSE,"FRA",2080020330,8,9,8,1.35074908547973,0.187867045563723,0.522511500238724
"G8256 Q2.G8256 Q2.16740","G8256",2002,1,"G8256 Q2",2,FALSE,FALSE,"FRA",2080020590,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8256 Q2.G8256 Q2.16741","G8256",2003,1,"G8256 Q2",2,FALSE,FALSE,"FRA",2080020590,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8256 Q2.G8256 Q2.16742","G8256",2004,1,"G8256 Q2",2,FALSE,FALSE,"FRA",2080020590,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8256 Q2.G8256 Q2.16743","G8256",2005,1,"G8256 Q2",2,FALSE,FALSE,"FRA",2080020590,5,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8256 Q2.G8256 Q2.16744","G8256",2006,1,"G8256 Q2",2,FALSE,FALSE,"FRA",2080020590,5,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8257 Q2.G8257 Q2.16745","G8257",2002,2,"G8257 Q2",2,FALSE,FALSE,"FRA",2080020590,5,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G8257 Q2.G8257 Q2.16746","G8257",2003,1,"G8257 Q2",2,FALSE,FALSE,"FRA",2080020590,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8257 Q2.G8257 Q2.16747","G8257",2004,1,"G8257 Q2",2,FALSE,FALSE,"FRA",2080020590,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8257 Q2.G8257 Q2.16748","G8257",2005,1,"G8257 Q2",2,FALSE,FALSE,"FRA",2080020590,5,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8257 Q2.G8257 Q2.16749","G8257",2006,1,"G8257 Q2",2,FALSE,FALSE,"FRA",2080020590,5,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8259 Q2.G8259 Q2.16750","G8259",2000,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8259 Q2.G8259 Q2.16751","G8259",2001,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8259 Q2.G8259 Q2.16752","G8259",2003,2,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G8259 Q2.G8259 Q2.16753","G8259",2004,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8259 Q2.G8259 Q2.16754","G8259",2005,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G8259 Q2.G8259 Q2.16755","G8259",2006,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G8259 Q2.G8259 Q2.16756","G8259",2007,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,7,7,-0.374789416551989,-0.120858783856235,0.360382455503323
"G8259 Q2.G8259 Q2.16757","G8259",2009,2,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,9,8,0.48797983446387,0.187867045563723,0.522511500238724
"G8259 Q2.G8259 Q2.16758","G8259",2010,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,10,9,-0.374789416551989,0.342229960273702,0.665519452763427
"G8259 Q2.G8259 Q2.16759","G8259",2011,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,11,10,-0.374789416551989,0.496592874983681,0.79344442546603
"G8259 Q2.G8259 Q2.16760","G8259",2012,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,12,11,-0.374789416551989,0.65095578969366,0.909166639557555
"G8259 Q2.G8259 Q2.16761","G8259",2013,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,13,12,-0.374789416551989,0.805318704403639,1.01481274385685
"G8259 Q2.G8259 Q2.16762","G8259",2014,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,14,13,-0.374789416551989,0.959681619113618,1.11199773892117
"G8259 Q2.G8259 Q2.16763","G8259",2015,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,15,14,-0.374789416551989,1.1140445338236,1.20197699021487
"G8259 Q2.G8259 Q2.16764","G8259",2016,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,16,15,-0.374789416551989,1.26840744853358,1.28574566908416
"G8259 Q2.G8259 Q2.16765","G8259",2017,1,"G8259 Q2",2,FALSE,FALSE,"FRA",2080020590,16,17,16,-0.374789416551989,1.42277036324355,1.36410603495027
"G8260 Q2.G8260 Q2.16766","G8260",2000,1,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8260 Q2.G8260 Q2.16767","G8260",2003,3,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,3,2,1.35074908547973,-0.738310442696151,-1.16067756918438
"G8260 Q2.G8260 Q2.16768","G8260",2004,1,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,4,3,-0.374789416551989,-0.583947527986172,-0.668376325566249
"G8260 Q2.G8260 Q2.16769","G8260",2005,1,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,5,4,-0.374789416551989,-0.429584613276193,-0.319083034472825
"G8260 Q2.G8260 Q2.16770","G8260",2006,1,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,6,5,-0.374789416551989,-0.275221698566214,-0.0481501092455202
"G8260 Q2.G8260 Q2.16771","G8260",2007,1,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,7,6,-0.374789416551989,-0.120858783856235,0.173218209145301
"G8260 Q2.G8260 Q2.16772","G8260",2009,2,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,9,7,0.48797983446387,0.187867045563723,0.360382455503323
"G8260 Q2.G8260 Q2.16773","G8260",2011,2,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,11,8,0.48797983446387,0.496592874983681,0.522511500238724
"G8260 Q2.G8260 Q2.16774","G8260",2012,1,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,12,9,-0.374789416551989,0.65095578969366,0.665519452763427
"G8260 Q2.G8260 Q2.16775","G8260",2013,1,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,13,10,-0.374789416551989,0.805318704403639,0.79344442546603
"G8260 Q2.G8260 Q2.16776","G8260",2015,2,"G8260 Q2",2,FALSE,FALSE,"FRA",2080020590,11,15,11,0.48797983446387,1.1140445338236,0.909166639557555
"G8264 Q4.G8264 Q4.16777","G8264",1999,1,"G8264 Q4",4,FALSE,FALSE,"FRA",2080020590,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8264 Q4.G8264 Q4.16778","G8264",2000,1,"G8264 Q4",4,FALSE,FALSE,"FRA",2080020590,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8264 Q4.G8264 Q4.16779","G8264",2001,1,"G8264 Q4",4,FALSE,FALSE,"FRA",2080020590,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8264 Q4.G8264 Q4.16780","G8264",2002,1,"G8264 Q4",4,FALSE,FALSE,"FRA",2080020590,5,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8264 Q4.G8264 Q4.16781","G8264",2003,1,"G8264 Q4",4,FALSE,FALSE,"FRA",2080020590,5,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8265 Q4.G8265 Q4.16782","G8265",1999,1,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8265 Q4.G8265 Q4.16783","G8265",2000,1,"G8265 Q4",4,TRUE,FALSE,"FRA",2080020590,9,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8265 Q4.G8265 Q4.16784","G8265",2001,1,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8265 Q4.G8265 Q4.16785","G8265",2002,1,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8265 Q4.G8265 Q4.16786","G8265",2003,1,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8265 Q4.G8265 Q4.16787","G8265",2004,1,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8265 Q4.G8265 Q4.16788","G8265",2005,1,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8265 Q4.G8265 Q4.16789","G8265",2006,1,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G8265 Q4.G8265 Q4.16790","G8265",2016,10,"G8265 Q4",4,FALSE,FALSE,"FRA",2080020590,9,17,9,7.39013384259074,1.42277036324355,0.665519452763427
"G8266 Q4.G8266 Q4.16791","G8266",2000,2,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G8266 Q4.G8266 Q4.16792","G8266",2001,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8266 Q4.G8266 Q4.16793","G8266",2002,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8266 Q4.G8266 Q4.16794","G8266",2003,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8266 Q4.G8266 Q4.16795","G8266",2004,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8266 Q4.G8266 Q4.16796","G8266",2005,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8266 Q4.G8266 Q4.16797","G8266",2006,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8266 Q4.G8266 Q4.16798","G8266",2007,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G8266 Q4.G8266 Q4.16799","G8266",2008,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G8266 Q4.G8266 Q4.16800","G8266",2009,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G8266 Q4.G8266 Q4.16801","G8266",2012,3,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,12,11,1.35074908547973,0.65095578969366,0.909166639557555
"G8266 Q4.G8266 Q4.16802","G8266",2013,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,13,12,-0.374789416551989,0.805318704403639,1.01481274385685
"G8266 Q4.G8266 Q4.16803","G8266",2014,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,14,13,-0.374789416551989,0.959681619113618,1.11199773892117
"G8266 Q4.G8266 Q4.16804","G8266",2015,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,15,14,-0.374789416551989,1.1140445338236,1.20197699021487
"G8266 Q4.G8266 Q4.16805","G8266",2016,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,16,15,-0.374789416551989,1.26840744853358,1.28574566908416
"G8266 Q4.G8266 Q4.16806","G8266",2017,1,"G8266 Q4",4,FALSE,FALSE,"FRA",2080020590,16,17,16,-0.374789416551989,1.42277036324355,1.36410603495027
"G8267 Q4.G8267 Q4.16807","G8267",1999,1,"G8267 Q4",4,FALSE,FALSE,"FRA",2080020590,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8267 Q4.G8267 Q4.16808","G8267",2000,1,"G8267 Q4",4,FALSE,FALSE,"FRA",2080020590,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8267 Q4.G8267 Q4.16809","G8267",2001,1,"G8267 Q4",4,FALSE,FALSE,"FRA",2080020590,7,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8267 Q4.G8267 Q4.16810","G8267",2002,1,"G8267 Q4",4,FALSE,FALSE,"FRA",2080020590,7,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8267 Q4.G8267 Q4.16811","G8267",2003,1,"G8267 Q4",4,FALSE,FALSE,"FRA",2080020590,7,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8267 Q4.G8267 Q4.16812","G8267",2004,1,"G8267 Q4",4,FALSE,FALSE,"FRA",2080020590,7,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8267 Q4.G8267 Q4.16813","G8267",2005,1,"G8267 Q4",4,FALSE,FALSE,"FRA",2080020590,7,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8268 Q4.G8268 Q4.16814","G8268",2000,1,"G8268 Q4",4,FALSE,FALSE,"FRA",2080020590,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8268 Q4.G8268 Q4.16815","G8268",2001,1,"G8268 Q4",4,FALSE,FALSE,"FRA",2080020590,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8268 Q4.G8268 Q4.16816","G8268",2002,1,"G8268 Q4",4,FALSE,FALSE,"FRA",2080020590,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8268 Q4.G8268 Q4.16817","G8268",2003,1,"G8268 Q4",4,FALSE,FALSE,"FRA",2080020590,5,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8268 Q4.G8268 Q4.16818","G8268",2007,4,"G8268 Q4",4,FALSE,FALSE,"FRA",2080020590,5,7,5,2.21351833649559,-0.120858783856235,-0.0481501092455202
"G8269 Q3.G8269 Q3.16819","G8269",2000,1,"G8269 Q3",3,FALSE,FALSE,"FRA",2080020590,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8269 Q3.G8269 Q3.16820","G8269",2001,1,"G8269 Q3",3,FALSE,FALSE,"FRA",2080020590,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8269 Q3.G8269 Q3.16821","G8269",2002,1,"G8269 Q3",3,FALSE,FALSE,"FRA",2080020590,7,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8269 Q3.G8269 Q3.16822","G8269",2003,1,"G8269 Q3",3,FALSE,FALSE,"FRA",2080020590,7,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8269 Q3.G8269 Q3.16823","G8269",2004,1,"G8269 Q3",3,FALSE,FALSE,"FRA",2080020590,7,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8269 Q3.G8269 Q3.16824","G8269",2005,1,"G8269 Q3",3,FALSE,FALSE,"FRA",2080020590,7,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8269 Q3.G8269 Q3.16825","G8269",2006,1,"G8269 Q3",3,FALSE,FALSE,"FRA",2080020590,7,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8272 Q3.G8272 Q3.16826","G8272",1999,1,"G8272 Q3",3,FALSE,FALSE,"FRA",2080020620,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8272 Q3.G8272 Q3.16827","G8272",2000,1,"G8272 Q3",3,FALSE,FALSE,"FRA",2080020620,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8272 Q3.G8272 Q3.16828","G8272",2001,1,"G8272 Q3",3,FALSE,FALSE,"FRA",2080020620,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8272 Q3.G8272 Q3.16829","G8272",2002,1,"G8272 Q3",3,FALSE,FALSE,"FRA",2080020620,5,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8272 Q3.G8272 Q3.16830","G8272",2010,8,"G8272 Q3",3,FALSE,FALSE,"FRA",2080020620,5,11,5,5.66459534055902,0.496592874983681,-0.0481501092455202
"G8274 Q4.G8274 Q4.16831","G8274",1999,1,"G8274 Q4",4,FALSE,FALSE,"FRA",2080020590,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8274 Q4.G8274 Q4.16832","G8274",2000,1,"G8274 Q4",4,FALSE,FALSE,"FRA",2080020590,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8274 Q4.G8274 Q4.16833","G8274",2001,1,"G8274 Q4",4,FALSE,FALSE,"FRA",2080020590,7,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8274 Q4.G8274 Q4.16834","G8274",2002,1,"G8274 Q4",4,FALSE,FALSE,"FRA",2080020590,7,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8274 Q4.G8274 Q4.16835","G8274",2003,1,"G8274 Q4",4,FALSE,FALSE,"FRA",2080020590,7,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8274 Q4.G8274 Q4.16836","G8274",2004,1,"G8274 Q4",4,FALSE,FALSE,"FRA",2080020590,7,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8274 Q4.G8274 Q4.16837","G8274",2005,1,"G8274 Q4",4,FALSE,FALSE,"FRA",2080020590,7,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8275 Q4.G8275 Q4.16838","G8275",2000,2,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G8275 Q4.G8275 Q4.16839","G8275",2001,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8275 Q4.G8275 Q4.16840","G8275",2002,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8275 Q4.G8275 Q4.16841","G8275",2003,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8275 Q4.G8275 Q4.16842","G8275",2004,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8275 Q4.G8275 Q4.16843","G8275",2005,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8275 Q4.G8275 Q4.16844","G8275",2006,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8275 Q4.G8275 Q4.16845","G8275",2007,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G8275 Q4.G8275 Q4.16846","G8275",2008,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G8275 Q4.G8275 Q4.16847","G8275",2009,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G8275 Q4.G8275 Q4.16848","G8275",2010,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G8275 Q4.G8275 Q4.16849","G8275",2012,2,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,12,12,0.48797983446387,0.65095578969366,1.01481274385685
"G8275 Q4.G8275 Q4.16850","G8275",2013,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,13,13,-0.374789416551989,0.805318704403639,1.11199773892117
"G8275 Q4.G8275 Q4.16851","G8275",2015,2,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,15,14,0.48797983446387,1.1140445338236,1.20197699021487
"G8275 Q4.G8275 Q4.16852","G8275",2016,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,16,15,-0.374789416551989,1.26840744853358,1.28574566908416
"G8275 Q4.G8275 Q4.16853","G8275",2017,1,"G8275 Q4",4,FALSE,FALSE,"FRA",2080020590,16,17,16,-0.374789416551989,1.42277036324355,1.36410603495027
"G8276 Q2.G8276 Q2.16854","G8276",2001,1,"G8276 Q2",2,FALSE,FALSE,"FRA",2080020590,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8276 Q2.G8276 Q2.16855","G8276",2003,2,"G8276 Q2",2,FALSE,FALSE,"FRA",2080020590,5,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G8276 Q2.G8276 Q2.16856","G8276",2004,1,"G8276 Q2",2,FALSE,FALSE,"FRA",2080020590,5,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G8276 Q2.G8276 Q2.16857","G8276",2005,1,"G8276 Q2",2,FALSE,FALSE,"FRA",2080020590,5,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8276 Q2.G8276 Q2.16858","G8276",2006,1,"G8276 Q2",2,FALSE,FALSE,"FRA",2080020590,5,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G8278 Q2.G8278 Q2.16859","G8278",1999,1,"G8278 Q2",2,FALSE,FALSE,"FRA",2080020590,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8278 Q2.G8278 Q2.16860","G8278",2001,2,"G8278 Q2",2,FALSE,FALSE,"FRA",2080020590,5,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
